"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"1530","moran","salasso_true_moran","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.5_iteration_5.csv","0.232537832187874","0.299982054828212","0.180503225789927","1196","201","248","1746","1240","506","0.000645619328644643","0.0284073269171065",NA,"825.124763250351","0.030576702471582","0.818994413407821","0.0589524479742636","324","46479","1466","5.2663429448772e-169","0.0277426278611587","0.885480572597137","0.0537996800596394","224","60699","1732","4.1916803688293e-64"
"179","mos","salasso_true_mos","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0_iteration_1.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,NA,"1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"432","mos","salasso_true_mos","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0_iteration_2.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,NA,"1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"732","mos","salasso_true_mos","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0_iteration_3.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,NA,"1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1032","mos","salasso_true_mos","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0_iteration_4.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,NA,"1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1332","mos","salasso_true_mos","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0_iteration_5.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,NA,"1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"233","mos","salasso_true_mos","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.1_iteration_1.csv","0.420060269520233","0.429521624392792","0.187375057513236","5540","2152","2682","15634","9359","6275","0.000145284567899961","0.0657844526820759",NA,NA,"0.316654499947857","0.967622689611217","0.47715879625992","508","32763","15182","0.935358946801663","0.24287613525332","0.88724400234055","0.381358383320129","1927","47268","15163","0"
"532","mos","salasso_true_mos","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.1_iteration_2.csv","0.419661715012994","0.431177097140255","0.187725237386525","5527","2152","2673","15641","9355","6286","0.000145968096325916","0.0684083358501963",NA,NA,"0.315987068516008","0.966753876587327","0.476295271629779","521","32795","15150","0.402959339051947","0.243004276721501","0.888856339348488","0.381665178178342","1897","47260","15171","0"
"833","mos","salasso_true_mos","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.1_iteration_3.csv","0.416159892477367","0.427597473612612","0.187388095125508","5477","2141","2630","15409","9224","6185","0.000146736650783417","0.0667323490230906",NA,NA,"0.311940765460423","0.967149508535954","0.471731142266871","508","32989","14956","0.272933259975461","0.238503307651647","0.8868374032162","0.375910427790611","1900","47541","14890","0"
"1134","mos","salasso_true_mos","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.1_iteration_4.csv","0.418004711447121","0.429228346416905","0.187180838761499","5511","2139","2670","15543","9282","6261","0.000145954516054152","0.06794396145966",NA,NA,"0.315277922619668","0.969595894804362","0.475832218462265","474","32829","15116","0.814075591925572","0.241354455318672","0.887762917574972","0.379527479723943","1905","47363","15068","0"
"1432","mos","salasso_true_mos","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.1_iteration_5.csv","0.417803344328702","0.428597200072766","0.187621951298969","5489","2138","2685","15453","9182","6271","0.000145334631366368","0.0688567526085304",NA,NA,"0.314235061007404","0.973947895791583","0.475163213170593","403","32879","15066","0.545752780448229","0.239784722333456","0.889588780603756","0.377748899178642","1858","47461","14970","0"
"332","mos","salasso_true_mos","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.5_iteration_1.csv","0.360832354853846","0.385955086649395","0.183743620284876","4985","1794","2178","13280","8283","4997","0.000165547038470688","0.0611272173357575",NA,NA,"0.25975597038273","0.930236032267702","0.406110902776646","934","35491","12454","2.36581125556753e-114","0.20978360109561","0.894298395356777","0.339846385385853","1548","49334","13097","1.0773573239452e-46"
"632","mos","salasso_true_mos","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.5_iteration_2.csv","0.365243003668332","0.390448814251827","0.185102255761861","5165","1805","2288","13797","8620","5177","0.000160989378621605","0.0628274693325456",NA,NA,"0.272687454374804","0.93532694233796","0.422266363063805","904","34871","13074","7.8061711356374e-96","0.220243148435873","0.898692810457516","0.353784204500135","1550","48681","13750","6.35238155596225e-66"
"932","mos","salasso_true_mos","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.5_iteration_3.csv","0.354119701746339","0.382439794950754","0.184840529761858","4899","1657","2010","12421","7833","4588","0.000169297725882162","0.061851368970013",NA,NA,"0.243237042444468","0.927912157861235","0.385437839803018","906","36283","11662","1.64464841332811e-128","0.197610161618427","0.89651914831771","0.323839773204536","1424","50094","12337","6.28139638581081e-30"
"1233","mos","salasso_true_mos","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.5_iteration_4.csv","0.358710010967326","0.384475453014368","0.186016270836665","5135","1857","2260","13633","8452","5181","0.000159282157505507","0.0600789901649501",NA,NA,"0.267285431223277","0.931796698902058","0.415410548153911","938","35130","12815","3.77386412670526e-126","0.216222709871698","0.899453624733475","0.348635700357701","1509","48932","13499","3.87859240901564e-39"
"1531","mos","salasso_true_mos","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mos_experiment_noise_0_missing_0.5_iteration_5.csv","0.355806156709913","0.381587528763127","0.181632009653598","4996","1761","2153","13158","8242","4916","0.000165761328630337","0.0590124253671131",NA,NA,"0.258838252163938","0.932802164762477","0.405231105813973","894","35535","12410","5.39030880255285e-137","0.209751565728564","0.900495117590428","0.340249178283294","1447","49336","13095","1.40079559754318e-32"
"180","so","salasso_true_so","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0_iteration_1.csv","0.408047910506107","0.422168798916513","0.196537583554794","7288","0","0","23744","23744","0","0.000447091846795121","0.0782873724261117",NA,NA,"1","1","1","0","0","23744","1","0.643673244944095","0.887382075471698","0.746131236941818","2674","11664","21070","0"
"433","so","salasso_true_so","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0_iteration_2.csv","0.408047910506107","0.422168798916513","0.196537583554794","7288","0","0","23744","23744","0","0.000447091846795121","0.0782873724261117",NA,NA,"1","1","1","0","0","23744","1","0.643673244944095","0.887382075471698","0.746131236941818","2674","11664","21070","0"
"733","so","salasso_true_so","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0_iteration_3.csv","0.408047910506107","0.422168798916513","0.196537583554794","7288","0","0","23744","23744","0","0.000447091846795121","0.0782873724261117",NA,NA,"1","1","1","0","0","23744","1","0.643673244944095","0.887382075471698","0.746131236941818","2674","11664","21070","0"
"1033","so","salasso_true_so","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0_iteration_4.csv","0.408047910506107","0.422168798916513","0.196537583554794","7288","0","0","23744","23744","0","0.000447091846795121","0.0782873724261117",NA,NA,"1","1","1","0","0","23744","1","0.643673244944095","0.887382075471698","0.746131236941818","2674","11664","21070","0"
"1333","so","salasso_true_so","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0_iteration_5.csv","0.408047910506107","0.422168798916513","0.196537583554794","7288","0","0","23744","23744","0","0.000447091846795121","0.0782873724261117",NA,NA,"1","1","1","0","0","23744","1","0.643673244944095","0.887382075471698","0.746131236941818","2674","11664","21070","0"
"234","so","salasso_true_so","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.1_iteration_1.csv","0.364163590830221","0.387017585176707","0.188872310221328","7079","0","0","22724","22724","0","0.000453526125711359","0.078425461810789",NA,NA,"0.85385781671159","0.892184474564337","0.872600499268314","2450","3470","20274","1.23605977590057e-83","0.632675505590518","0.911371237458194","0.746871506365177","2014","12024","20710","1.79997281252638e-166"
"533","so","salasso_true_so","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.1_iteration_2.csv","0.362153750924411","0.387643696951762","0.188958079516353","7110","0","0","22658","22658","0","0.00044827390410009","0.0766019561247012",NA,NA,"0.855500336927224","0.896504545855768","0.87552260678419","2345","3431","20313","1.18643907167524e-80","0.631086943239445","0.911730955953747","0.745883882149047","2000","12076","20658","7.74796723214416e-171"
"834","so","salasso_true_so","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.1_iteration_3.csv","0.35925863848479","0.387015095021069","0.189921968661314","7113","0","0","22710","22710","0","0.000448923745350051","0.0775055679287305",NA,NA,"0.856047843665768","0.895024218405989","0.875102251689844","2384","3418","20326","3.49966312613661e-84","0.632033970794892","0.911008366358432","0.746302575571748","2021","12045","20689","4.8493661334085e-163"
"1135","so","salasso_true_so","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.1_iteration_4.csv","0.359818549243984","0.385187290369976","0.189260007242775","7129","0","0","22735","22735","0","0.000447402753710324","0.0777306796171013",NA,NA,"0.853478773584906","0.891356938640862","0.872006712708965","2470","3479","20265","4.975513180681e-93","0.632736604142482","0.91101825379371","0.74679550740053","2023","12022","20712","7.82385192432646e-150"
"1433","so","salasso_true_so","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.1_iteration_5.csv","0.362543163045461","0.388058133013903","0.189608202191222","7094","0","0","22852","22852","0","0.000454153924474592","0.0810574156694325",NA,NA,"0.858701145552561","0.892219499387362","0.875139496952528","2463","3355","20389","1.06444285631322e-78","0.636158123052484","0.911255032382286","0.749253409131796","2028","11910","20824","2.15079453343864e-173"
"333","so","salasso_true_so","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.5_iteration_1.csv","0.241362828613497","0.295575847700756","0.174803559769058","5709","0","0","14053","14053","0","0.000431245959274768","0.079928525709409",NA,NA,"0.456115229110512","0.770653952892621","0.57306135407572","3223","12914","10830","0","0.393994012341908","0.91773998434498","0.551306986983564","1156","19837","12897","1.13106752219219e-243"
"633","so","salasso_true_so","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.5_iteration_2.csv","0.235587714394487","0.295056357983997","0.175266324970462","5732","0","0","14189","14189","0","0.000431931819247264","0.0796910324039186",NA,NA,"0.4580525606469","0.766509267742618","0.573432103972794","3313","12868","10876","0","0.399034642878964","0.920572274296991","0.556741896298191","1127","19672","13062","1.56605569591825e-250"
"933","so","salasso_true_so","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.5_iteration_3.csv","0.232691659301689","0.290843114073841","0.174830407314565","5776","0","0","14437","14437","0","0.000432810495137365","0.0819877664222484",NA,NA,"0.46832884097035","0.770243125303041","0.582488672376313","3317","12624","11120","0","0.405755483595039","0.919997229341276","0.563142608806258","1155","19452","13282","9.96440077854419e-300"
"1234","so","salasso_true_so","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.5_iteration_4.csv","0.242293627314351","0.298042939559525","0.175596433878954","5763","0","0","14455","14455","0","0.000435307572882172","0.0774674965754248",NA,NA,"0.464117250673854","0.762365963334486","0.576978454933375","3435","12724","11020","0","0.405938779250932","0.919266689726738","0.563182097522728","1167","19446","13288","1.43364173668359e-225"
"1532","so","salasso_true_so","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_so_experiment_noise_0_missing_0.5_iteration_5.csv","0.233173318554378","0.291923480812997","0.17556375592352","5732","0","0","14408","14408","0","0.000438598467243258","0.0723778213314788",NA,NA,"0.467023247978437","0.769641865630205","0.581306353533235","3319","12655","11089","0","0.403280992240484","0.916227096057746","0.560052607017097","1207","19533","13201","1.59117034390604e-290"
